D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_11_693.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_11_693.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_11_693.jpg,0,1,0,30.18994
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_11_763.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_11_763.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_11_763.jpg,0,1,0,30.18995
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_11_832.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_11_832.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_11_832.jpg,0,1,0,30.18994
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_11_902.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_11_902.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_11_902.jpg,0,1,0,30.18995
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_11_971.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_11_971.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_11_971.jpg,0,1,0,30.18993
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_12_039.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_12_039.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_12_039.jpg,0,1,0,30.18995
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_12_108.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_12_108.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_12_108.jpg,0,1,0,30.18995
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_12_183.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_12_183.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_12_183.jpg,0,1,0,30.18992
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_12_252.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_12_252.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_12_252.jpg,0,1,0,30.18994
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_12_322.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_12_322.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_12_322.jpg,0,1,0,30.18993
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_12_392.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_12_392.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_12_392.jpg,0,1,0,30.18994
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_12_464.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_12_464.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_12_464.jpg,0,1,0,30.18993
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_12_537.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_12_537.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_12_537.jpg,0,1,0,30.18995
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_12_607.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_12_607.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_12_607.jpg,0,1,0,30.18994
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_12_681.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_12_681.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_12_681.jpg,0,1,0,30.18995
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_12_754.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_12_754.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_12_754.jpg,0,1,0,30.18993
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_12_825.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_12_825.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_12_825.jpg,0,1,0,30.18993
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_12_899.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_12_899.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_12_899.jpg,0,1,0,30.18993
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_12_972.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_12_972.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_12_972.jpg,0,1,0,30.18993
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_13_045.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_13_045.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_13_045.jpg,0,1,0,30.18994
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_13_119.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_13_119.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_13_119.jpg,0,1,0,30.18994
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_13_189.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_13_189.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_13_189.jpg,0,1,0,30.18994
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_13_259.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_13_259.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_13_259.jpg,0,1,0,30.18995
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_13_334.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_13_334.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_13_334.jpg,0,1,0,30.18996
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_13_406.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_13_406.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_13_406.jpg,0,1,0,30.18996
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_13_481.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_13_481.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_13_481.jpg,0,1,0,30.18993
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_13_553.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_13_553.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_13_553.jpg,0,1,0,30.18993
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_13_627.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_13_627.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_13_627.jpg,0,1,0,30.18995
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_13_703.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_13_703.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_13_703.jpg,0,1,0,30.18994
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_13_779.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_13_779.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_13_779.jpg,-0.05,1,0,30.18939
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_13_854.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_13_854.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_13_854.jpg,-0.2,1,0,30.17962
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_13_932.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_13_932.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_13_932.jpg,0,1,0,30.19031
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_14_008.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_14_008.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_14_008.jpg,0,1,0,30.1897
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_14_089.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_14_089.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_14_089.jpg,0,1,0,30.18993
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_14_169.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_14_169.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_14_169.jpg,0,1,0,30.19001
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_14_248.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_14_248.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_14_248.jpg,0.05,1,0,30.1893
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_14_329.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_14_329.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_14_329.jpg,0.25,1,0,30.17387
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_14_406.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_14_406.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_14_406.jpg,0,1,0,30.18985
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_14_487.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_14_487.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_14_487.jpg,0,1,0,30.1899
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_14_566.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_14_566.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_14_566.jpg,0,1,0,30.18995
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_14_645.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_14_645.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_14_645.jpg,0,1,0,30.18996
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_14_723.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_14_723.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_14_723.jpg,0,1,0,30.18999
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_14_805.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_14_805.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_14_805.jpg,-0.2,1,0,30.17945
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_14_872.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_14_872.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_14_872.jpg,0,1,0,30.18929
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_14_954.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_14_954.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_14_954.jpg,0,1,0,30.1899
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_15_036.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_15_036.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_15_036.jpg,0,1,0,30.18997
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_15_103.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_15_103.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_15_103.jpg,0,1,0,30.18998
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_15_170.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_15_170.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_15_170.jpg,0,1,0,30.18999
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_15_237.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_15_237.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_15_237.jpg,0,1,0,30.19
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_15_304.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_15_304.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_15_304.jpg,0,1,0,30.19
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_15_385.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_15_385.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_15_385.jpg,0,1,0,30.18999
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_15_452.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_15_452.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_15_452.jpg,0,1,0,30.18999
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_15_519.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_15_519.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_15_519.jpg,0,1,0,30.19
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_15_587.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_15_587.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_15_587.jpg,0,1,0,30.18999
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_15_667.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_15_667.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_15_667.jpg,0,1,0,30.19
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_15_747.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_15_747.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_15_747.jpg,0,1,0,30.19
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_15_828.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_15_828.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_15_828.jpg,0,1,0,30.19
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_15_911.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_15_911.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_15_911.jpg,0,1,0,30.18999
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_15_991.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_15_991.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_15_991.jpg,0,1,0,30.19
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_16_073.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_16_073.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_16_073.jpg,0,1,0,30.06557
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_16_142.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_16_142.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_16_142.jpg,0,1,0,30.13803
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_16_223.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_16_223.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_16_223.jpg,0,1,0,30.19421
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_16_306.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_16_306.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_16_306.jpg,0,1,0,30.07588
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_16_372.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_16_372.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_16_372.jpg,0,1,0,29.93797
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_16_440.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_16_440.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_16_440.jpg,0,1,0,30.17824
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_16_508.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_16_508.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_16_508.jpg,0,1,0,30.18911
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_16_578.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_16_578.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_16_578.jpg,0,1,0,30.19061
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_16_647.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_16_647.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_16_647.jpg,0,1,0,30.19077
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_16_715.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_16_715.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_16_715.jpg,0,1,0,30.19056
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_16_785.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_16_785.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_16_785.jpg,0,1,0,30.19039
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_16_853.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_16_853.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_16_853.jpg,0,1,0,30.19029
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_16_922.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_16_922.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_16_922.jpg,-0.15,1,0,30.18427
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_16_990.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_16_990.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_16_990.jpg,-0.3,1,0,30.16927
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_17_059.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_17_059.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_17_059.jpg,0,1,0,30.18818
D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\center_2018_09_11_19_19_17_130.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\left_2018_09_11_19_19_17_130.jpg,D:\Datascience\Self driving car\How_to_simulate_a_self_driving_car-master\IMG\right_2018_09_11_19_19_17_130.jpg,0,1,0,30.18984
